"","dyad.merge","conttype"
"1242","040091_1948",5
"1243","040091_1949",5
"1244","040091_1950",5
"1245","040091_1951",5
"1246","040091_1952",5
"1247","040091_1953",5
"1248","040091_1954",5
"1249","040091_1955",5
"1250","040091_1956",5
"1251","040091_1957",5
"1252","040091_1958",5
"1253","040091_1959",5
"1254","040091_1960",5
"1255","040091_1961",5
"1256","040091_1962",5
"1257","040091_1963",5
"1258","040091_1964",5
"1259","040091_1965",5
"1260","040091_1966",5
"1261","040091_1967",5
"1262","040091_1968",5
"1263","040091_1969",5
"1264","040091_1970",5
"1265","040091_1971",5
"1266","040091_1972",5
"1267","040091_1973",5
"1268","040091_1974",5
"1269","040091_1975",5
"1270","040091_1976",5
"1271","040091_1977",5
"1272","040091_1978",5
"1273","040091_1979",5
"1274","040091_1980",5
"1275","040091_1981",5
"1276","040091_1982",5
"1277","040091_1983",5
"1278","040091_1984",5
"1279","040091_1985",5
"1280","040091_1986",5
"1281","040091_1987",5
"1282","040091_1988",5
"1283","040091_1989",5
"1284","040091_1990",5
"1285","040091_1991",5
"1286","040091_1992",5
"1287","040091_1993",5
"1288","040091_1994",5
"1289","040091_1995",5
"1290","040091_1996",5
"1291","040091_1997",5
"1292","040091_1998",5
"1293","040091_1999",5
"1294","040091_2000",5
"1295","040091_2001",5
"1296","040091_2002",5
"1297","040091_2003",5
"1298","040091_2004",5
"1299","040091_2005",5
"1300","040091_2006",5
"1301","041031_1973",4
"1302","041031_1974",4
"1303","041031_1975",4
"1304","041031_1976",4
"1305","041031_1977",4
"1306","041031_1978",4
"1307","041031_1979",4
"1308","041031_1980",4
"1309","041031_1981",4
"1310","041031_1982",4
"1311","041031_1983",4
"1312","041031_1984",4
"1313","041031_1985",4
"1314","041031_1986",4
"1315","041031_1987",4
"1316","041031_1988",4
"1317","041031_1989",4
"1318","041031_1990",4
"1319","041031_1991",4
"1320","041031_1992",4
"1321","041031_1993",4
"1322","041031_1994",4
"1323","041031_1995",4
"1324","041031_1996",4
"1325","041031_1997",4
"1326","041031_1998",4
"1327","041031_1999",4
"1328","041031_2000",4
"1329","041031_2001",4
"1330","041031_2002",4
"1331","041031_2003",4
"1332","041031_2004",4
"1333","041031_2005",4
"1334","041031_2006",4
"1335","041040_1902",4
"1336","041040_1903",4
"1337","041040_1904",4
"1338","041040_1905",4
"1339","041040_1906",4
"1340","041040_1909",4
"1341","041040_1910",4
"1342","041040_1911",4
"1343","041040_1912",4
"1344","041040_1913",4
"1345","041040_1914",4
"1346","041040_1915",4
"1347","041040_1934",4
"1348","041040_1935",4
"1349","041040_1936",4
"1350","041040_1937",4
"1351","041040_1938",4
"1352","041040_1939",4
"1353","041040_1940",4
"1354","041040_1941",4
"1355","041040_1942",4
"1356","041040_1943",4
"1357","041040_1944",4
"1358","041040_1945",4
"1359","041040_1946",4
"1360","041040_1947",4
"1361","041040_1948",4
"1362","041040_1949",4
"1363","041040_1950",4
"1364","041040_1951",4
"1365","041040_1952",4
"1366","041040_1953",4
"1367","041040_1954",4
"1368","041040_1955",4
"1369","041040_1956",4
"1370","041040_1957",4
"1371","041040_1958",4
"1372","041040_1959",4
"1373","041040_1960",4
"1374","041040_1961",4
"1375","041040_1962",4
"1376","041040_1963",4
"1377","041040_1964",4
"1378","041040_1965",4
"1379","041040_1966",4
"1380","041040_1967",4
"1381","041040_1968",4
"1382","041040_1969",4
"1383","041040_1970",4
"1384","041040_1971",4
"1385","041040_1972",4
"1386","041040_1973",4
"1387","041040_1974",4
"1388","041040_1975",4
"1389","041040_1976",4
"1390","041040_1977",4
"1391","041040_1978",4
"1392","041040_1979",4
"1393","041040_1980",4
"1394","041040_1981",4
"1395","041040_1982",4
"1396","041040_1983",4
"1397","041040_1984",4
"1398","041040_1985",4
"1399","041040_1986",4
"1400","041040_1987",4
"1401","041040_1988",4
"1402","041040_1989",4
"1403","041040_1990",4
"1404","041040_1991",4
"1405","041040_1992",4
"1406","041040_1993",4
"1407","041040_1994",4
"1408","041040_1995",4
"1409","041040_1996",4
"1410","041040_1997",4
"1411","041040_1998",4
"1412","041040_1999",4
"1413","041040_2000",4
"1414","041040_2001",4
"1415","041040_2002",4
"1416","041040_2003",4
"1417","041040_2004",4
"1418","041040_2005",4
"1419","041040_2006",4
"1420","041042_1894",1
"1421","041042_1895",1
"1422","041042_1896",1
"1423","041042_1897",1
"1424","041042_1898",1
"1425","041042_1899",1
"1426","041042_1900",1
"1427","041042_1901",1
"1428","041042_1902",1
"1429","041042_1903",1
"1430","041042_1904",1
"1431","041042_1905",1
"1432","041042_1906",1
"1433","041042_1907",1
"1434","041042_1908",1
"1435","041042_1909",1
"1436","041042_1910",1
"1437","041042_1911",1
"1438","041042_1912",1
"1439","041042_1913",1
"1440","041042_1914",1
"1441","041042_1915",1
"1442","041042_1934",1
"1443","041042_1935",1
"1444","041042_1936",1
"1445","041042_1937",1
"1446","041042_1938",1
"1447","041042_1939",1
"1448","041042_1940",1
"1449","041042_1941",1
"1450","041042_1942",1
"1451","041042_1943",1
"1452","041042_1944",1
"1453","041042_1945",1
"1454","041042_1946",1
"1455","041042_1947",1
"1456","041042_1948",1
"1457","041042_1949",1
"1458","041042_1950",1
"1459","041042_1951",1
"1460","041042_1952",1
"1461","041042_1953",1
"1462","041042_1954",1
"1463","041042_1955",1
"1464","041042_1956",1
"1465","041042_1957",1
"1466","041042_1958",1
"1467","041042_1959",1
"1468","041042_1960",1
"1469","041042_1961",1
"1470","041042_1962",1
"1471","041042_1963",1
"1472","041042_1964",1
"1473","041042_1965",1
"1474","041042_1966",1
"1475","041042_1967",1
"1476","041042_1968",1
"1477","041042_1969",1
"1478","041042_1970",1
"1479","041042_1971",1
"1480","041042_1972",1
"1481","041042_1973",1
"1482","041042_1974",1
"1483","041042_1975",1
"1484","041042_1976",1
"1485","041042_1977",1
"1486","041042_1978",1
"1487","041042_1979",1
"1488","041042_1980",1
"1489","041042_1981",1
"1490","041042_1982",1
"1491","041042_1983",1
"1492","041042_1984",1
"1493","041042_1985",1
"1494","041042_1986",1
"1495","041042_1987",1
"1496","041042_1988",1
"1497","041042_1989",1
"1498","041042_1990",1
"1499","041042_1991",1
"1500","041042_1992",1
"1501","041042_1993",1
"1502","041042_1994",1
"1503","041042_1995",1
"1504","041042_1996",1
"1505","041042_1997",1
"1506","041042_1998",1
"1507","041042_1999",1
"1508","041042_2000",1
"1509","041042_2001",1
"1510","041042_2002",1
"1511","041042_2003",1
"1512","041042_2004",1
"1513","041042_2005",1
"1514","041042_2006",1
"1515","041051_1962",4
"1516","041051_1963",4
"1517","041051_1964",4
"1518","041051_1965",4
"1519","041051_1966",4
"1520","041051_1967",4
"1521","041051_1968",4
"1522","041051_1969",4
"1523","041051_1970",4
"1524","041051_1971",4
"1525","041051_1972",4
"1526","041051_1973",4
"1527","041051_1974",4
"1528","041051_1975",4
"1529","041051_1976",4
"1530","041051_1977",4
"1531","041051_1978",4
"1532","041051_1979",4
"1533","041051_1980",4
"1534","041051_1981",4
"1535","041051_1982",4
"1536","041051_1983",4
"1537","041051_1984",4
"1538","041051_1985",4
"1539","041051_1986",4
"1540","041051_1987",4
"1541","041051_1988",4
"1542","041051_1989",4
"1543","041051_1990",4
"1544","041051_1991",4
"1545","041051_1992",4
"1546","041051_1993",4
"1547","041051_1994",4
"1548","041051_1995",4
"1549","041051_1996",4
"1550","041051_1997",4
"1551","041051_1998",4
"1552","041051_1999",4
"1553","041051_2000",4
"1554","041051_2001",4
"1555","041051_2002",4
"1556","041051_2003",4
"1557","041051_2004",4
"1558","041051_2005",4
"1559","041051_2006",4
"1560","041100_1859",5
"1561","041100_1860",5
"1562","041100_1861",5
"1563","041100_1862",5
"1564","041100_1863",5
"1565","041100_1864",5
"1566","041100_1865",5
"1567","041100_1866",5
"1568","041100_1867",5
"1569","041100_1868",5
"1570","041100_1869",5
"1571","041100_1870",5
"1572","041100_1871",5
"1573","041100_1872",5
"1574","041100_1873",5
"1575","041100_1874",5
"1576","041100_1875",5
"1577","041100_1876",5
"1578","041100_1877",5
"1579","041100_1878",5
"1580","041100_1879",5
"1581","041100_1880",5
"1582","041100_1881",5
"1583","041100_1882",5
"1584","041100_1883",5
"1585","041100_1884",5
"1586","041100_1885",5
"1587","041100_1886",5
"1588","041100_1887",5
"1589","041100_1888",5
"1590","041100_1889",5
"1591","041100_1890",5
"1592","041100_1891",5
"1593","041100_1892",5
"1594","041100_1893",5
"1595","041100_1894",5
"1596","041100_1895",5
"1597","041100_1896",5
"1598","041100_1897",5
"1599","041100_1898",5
"1600","041100_1899",5
"1601","041100_1900",5
"1602","041100_1901",5
"1603","041100_1902",5
"1604","041100_1903",5
"1605","041100_1904",5
"1606","041100_1905",5
"1607","041100_1906",5
"1608","041100_1907",5
"1609","041100_1908",5
"1610","041100_1909",5
"1611","041100_1910",5
"1612","041100_1911",5
"1613","041100_1912",5
"1614","041100_1913",5
"1615","041100_1914",5
"1616","041100_1915",5
"1617","041100_1934",5
"1618","041100_1935",5
"1619","041100_1936",5
"1620","041100_1937",5
"1621","041100_1938",5
"1622","041100_1939",5
"1623","041100_1940",5
"1624","041100_1941",5
"1625","041100_1942",5
"1626","041100_1943",5
"1627","041100_1944",5
"1628","041100_1945",5
"1629","041100_1946",5
"1630","041100_1947",5
"1631","041100_1948",5
"1632","041100_1949",5
"1633","041100_1950",5
"1634","041100_1951",5
"1635","041100_1952",5
"1636","041100_1953",5
"1637","041100_1954",5
"1638","041100_1955",5
"1639","041100_1956",5
"1640","041100_1957",5
"1641","041100_1958",5
"1642","041100_1959",5
"1643","041100_1960",5
"1644","041100_1961",5
"1645","041100_1962",5
"1646","041100_1963",5
"1647","041100_1964",5
"1648","041100_1965",5
"1649","041100_1966",5
"1650","041100_1967",5
"1651","041100_1968",5
"1652","041100_1969",5
"1653","041100_1970",5
"1654","041100_1971",5
"1655","041100_1972",5
"1656","041100_1973",5
"1657","041100_1974",5
"1658","041100_1975",5
"1659","041100_1976",5
"1660","041100_1977",5
"1661","041100_1978",5
"1662","041100_1979",5
"1663","041100_1980",5
"1664","041100_1981",5
"1665","041100_1982",5
"1666","041100_1983",5
"1667","041100_1984",5
"1668","041100_1985",5
"1669","041100_1986",5
"1670","041100_1987",5
"1671","041100_1988",5
"1672","041100_1989",5
"1673","041100_1990",5
"1674","041100_1991",5
"1675","041100_1992",5
"1676","041100_1993",5
"1677","041100_1994",5
"1678","041100_1995",5
"1679","041100_1996",5
"1680","041100_1997",5
"1681","041100_1998",5
"1682","041100_1999",5
"1683","041100_2000",5
"1684","041100_2001",5
"1685","041100_2002",5
"1686","041100_2003",5
"1687","041100_2004",5
"1688","041100_2005",5
"1689","041100_2006",5
"1690","042031_1973",4
"1691","042031_1974",4
"1692","042031_1975",4
"1693","042031_1976",4
"1694","042031_1977",4
"1695","042031_1978",4
"1696","042031_1979",4
"1697","042031_1980",4
"1698","042031_1981",4
"1699","042031_1982",4
"1700","042031_1983",4
"1701","042031_1984",4
"1702","042031_1985",4
"1703","042031_1986",4
"1704","042031_1987",4
"1705","042031_1988",4
"1706","042031_1989",4
"1707","042031_1990",4
"1708","042031_1991",4
"1709","042031_1992",4
"1710","042031_1993",4
"1711","042031_1994",4
"1712","042031_1995",4
"1713","042031_1996",4
"1714","042031_1997",4
"1715","042031_1998",4
"1716","042031_1999",4
"1717","042031_2000",4
"1718","042031_2001",4
"1719","042031_2002",4
"1720","042031_2003",4
"1721","042031_2004",4
"1722","042031_2005",4
"1723","042031_2006",4
"1724","042040_1902",5
"1725","042040_1903",5
"1726","042040_1904",5
"1727","042040_1905",5
"1728","042040_1906",5
"1729","042040_1909",5
"1730","042040_1910",5
"1731","042040_1911",5
"1732","042040_1912",5
"1733","042040_1913",5
"1734","042040_1914",5
"1735","042040_1915",5
"1736","042040_1916",5
"1737","042040_1924",5
"1738","042040_1925",5
"1739","042040_1926",5
"1740","042040_1927",5
"1741","042040_1928",5
"1742","042040_1929",5
"1743","042040_1930",5
"1744","042040_1931",5
"1745","042040_1932",5
"1746","042040_1933",5
"1747","042040_1934",5
"1748","042040_1935",5
"1749","042040_1936",5
"1750","042040_1937",5
"1751","042040_1938",5
"1752","042040_1939",5
"1753","042040_1940",5
"1754","042040_1941",5
"1755","042040_1942",5
"1756","042040_1943",5
"1757","042040_1944",5
"1758","042040_1945",5
"1759","042040_1946",5
"1760","042040_1947",5
"1761","042040_1948",5
"1762","042040_1949",5
"1763","042040_1950",5
"1764","042040_1951",5
"1765","042040_1952",5
"1766","042040_1953",5
"1767","042040_1954",5
"1768","042040_1955",5
"1769","042040_1956",5
"1770","042040_1957",5
"1771","042040_1958",5
"1772","042040_1959",5
"1773","042040_1960",5
"1774","042040_1961",5
"1775","042040_1962",5
"1776","042040_1963",5
"1777","042040_1964",5
"1778","042040_1965",5
"1779","042040_1966",5
"1780","042040_1967",5
"1781","042040_1968",5
"1782","042040_1969",5
"1783","042040_1970",5
"1784","042040_1971",5
"1785","042040_1972",5
"1786","042040_1973",5
"1787","042040_1974",5
"1788","042040_1975",5
"1789","042040_1976",5
"1790","042040_1977",5
"1791","042040_1978",5
"1792","042040_1979",5
"1793","042040_1980",5
"1794","042040_1981",5
"1795","042040_1982",5
"1796","042040_1983",5
"1797","042040_1984",5
"1798","042040_1985",5
"1799","042040_1986",5
"1800","042040_1987",5
"1801","042040_1988",5
"1802","042040_1989",5
"1803","042040_1990",5
"1804","042040_1991",5
"1805","042040_1992",5
"1806","042040_1993",5
"1807","042040_1994",5
"1808","042040_1995",5
"1809","042040_1996",5
"1810","042040_1997",5
"1811","042040_1998",5
"1812","042040_1999",5
"1813","042040_2000",5
"1814","042040_2001",5
"1815","042040_2002",5
"1816","042040_2003",5
"1817","042040_2004",5
"1818","042040_2005",5
"1819","042040_2006",5
"1820","042041_1894",1
"1821","042041_1895",1
"1822","042041_1896",1
"1823","042041_1897",1
"1824","042041_1898",1
"1825","042041_1899",1
"1826","042041_1900",1
"1827","042041_1901",1
"1828","042041_1902",1
"1829","042041_1903",1
"1830","042041_1904",1
"1831","042041_1905",1
"1832","042041_1906",1
"1833","042041_1907",1
"1834","042041_1908",1
"1835","042041_1909",1
"1836","042041_1910",1
"1837","042041_1911",1
"1838","042041_1912",1
"1839","042041_1913",1
"1840","042041_1914",1
"1841","042041_1915",1
"1842","042041_1934",1
"1843","042041_1935",1
"1844","042041_1936",1
"1845","042041_1937",1
"1846","042041_1938",1
"1847","042041_1939",1
"1848","042041_1940",1
"1849","042041_1941",1
"1850","042041_1942",1
"1851","042041_1943",1
"1852","042041_1944",1
"1853","042041_1945",1
"1854","042041_1946",1
"1855","042041_1947",1
"1856","042041_1948",1
"1857","042041_1949",1
"1858","042041_1950",1
"1859","042041_1951",1
"1860","042041_1952",1
"1861","042041_1953",1
"1862","042041_1954",1
"1863","042041_1955",1
"1864","042041_1956",1
"1865","042041_1957",1
"1866","042041_1958",1
"1867","042041_1959",1
"1868","042041_1960",1
"1869","042041_1961",1
"1870","042041_1962",1
"1871","042041_1963",1
"1872","042041_1964",1
"1873","042041_1965",1
"1874","042041_1966",1
"1875","042041_1967",1
"1876","042041_1968",1
"1877","042041_1969",1
"1878","042041_1970",1
"1879","042041_1971",1
"1880","042041_1972",1
"1881","042041_1973",1
"1882","042041_1974",1
"1883","042041_1975",1
"1884","042041_1976",1
"1885","042041_1977",1
"1886","042041_1978",1
"1887","042041_1979",1
"1888","042041_1980",1
"1889","042041_1981",1
"1890","042041_1982",1
"1891","042041_1983",1
"1892","042041_1984",1
"1893","042041_1985",1
"1894","042041_1986",1
"1895","042041_1987",1
"1896","042041_1988",1
"1897","042041_1989",1
"1898","042041_1990",1
"1899","042041_1991",1
"1900","042041_1992",1
"1901","042041_1993",1
"1902","042041_1994",1
"1903","042041_1995",1
"1904","042041_1996",1
"1905","042041_1997",1
"1906","042041_1998",1
"1907","042041_1999",1
"1908","042041_2000",1
"1909","042041_2001",1
"1910","042041_2002",1
"1911","042041_2003",1
"1912","042041_2004",1
"1913","042041_2005",1
"1914","042041_2006",1
"1915","042051_1962",5
"1916","042051_1963",5
"1917","042051_1964",5
"1918","042051_1965",5
"1919","042051_1966",5
"1920","042051_1967",5
