dispnum3,dispnum4,stday,stmon,styear,endday,endmon,endyear,outcome,settle,fatality,fatalpre,maxdur,mindur,hiact,hostlev,recip,numa,numb,link1,link2,link3,ongo2010,version
2022,-9,14,2,1952,NA,3,1952,5,3,0,0,46,16,8,3,0,1,1,0,0,0,0,gml-2.0
2023,-9,NA,10,1953,27,3,1954,5,3,0,0,177,147,11,3,1,1,10,0,0,0,0,gml-2.0
2024,-9,2,3,1955,2,3,1955,5,3,0,0,0,0,11,3,0,1,1,0,0,0,0,gml-2.0
2025,-9,18,9,1957,18,9,1957,5,3,0,0,0,0,14,4,0,1,1,0,0,0,0,gml-2.0
2029,-9,30,12,1960,30,12,1960,5,3,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
2030,-9,9,8,1960,29,10,1960,5,3,0,0,81,81,15,4,1,1,8,0,0,0,0,gml-2.0
2031,-9,10,2,1964,14,2,1964,5,3,0,0,4,4,8,3,0,1,1,0,0,0,0,gml-2.0
2032,-9,10,5,1955,10,5,1955,5,3,1,0,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2033,-9,23,7,1954,26,7,1954,5,3,0,-9,3,3,17,4,1,1,1,0,0,0,0,gml-2.0
2034,-9,23,7,1954,23,7,1954,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2035,-9,27,7,1953,12,9,1953,5,3,1,16,47,47,16,4,1,1,7,0,0,0,0,gml-2.0
2036,-9,23,6,1953,23,6,1953,7,3,0,0,0,0,15,4,0,1,1,0,0,0,0,gml-2.0
2037,-9,19,1,1955,19,1,1955,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2038,-9,16,8,1958,18,8,1958,5,3,0,0,2,2,12,3,0,1,1,0,0,0,0,gml-2.0
2040,-9,NA,2,1920,29,2,1920,6,1,0,0,28,0,10,3,0,1,1,0,0,0,0,gml-2.0
2042,-9,3,5,1957,3,5,1957,5,3,0,0,0,0,11,3,1,1,1,0,0,0,0,gml-2.0
2043,-9,3,11,1866,3,11,1866,4,2,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
2044,-9,19,6,1875,3,2,1876,6,1,0,0,229,229,8,3,0,1,1,0,0,0,0,gml-2.0
2045,-9,16,3,1876,16,3,1876,4,2,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
2046,-9,27,7,1890,25,8,1890,5,3,0,0,29,29,7,3,0,1,1,0,0,0,0,gml-2.0
2047,-9,25,2,1911,5,3,1911,7,1,0,0,8,8,15,4,1,1,1,0,0,0,0,gml-2.0
2049,-9,12,6,1957,12,6,1957,5,3,1,-9,0,0,17,4,1,2,1,0,0,0,0,gml-2.0
2050,-9,9,9,1932,25,5,1933,5,3,0,0,258,258,17,4,1,1,2,0,0,0,0,gml-2.0
2052,-9,27,1,1951,16,10,1952,5,3,4,-9,628,628,17,4,1,1,1,0,0,0,0,gml-2.0
2053,-9,13,3,1979,13,4,1982,5,3,-9,-9,1127,1127,17,4,1,2,2,0,0,0,0,gml-2.0
2054,-9,18,9,1983,10,5,1987,5,3,-9,-9,1330,1330,17,4,1,1,2,0,0,0,0,gml-2.0
2055,-9,NA,11,1842,NA,1,1843,5,3,0,0,91,32,7,3,0,2,1,0,0,0,0,gml-2.0
2059,-9,4,7,1971,4,7,1971,5,3,0,0,0,0,12,3,0,1,1,0,0,0,0,gml-2.0
2066,-9,11,6,1965,11,6,1965,5,3,0,0,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2067,-9,31,3,1966,31,3,1966,5,3,1,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2068,-9,21,5,1973,24,5,1973,5,3,0,0,3,3,11,3,0,1,5,0,0,0,0,gml-2.0
2069,-9,22,2,1977,9,3,1978,2,3,6,-9,380,380,20,5,1,1,2,0,0,0,0,gml-2.0
2070,-9,14,4,1978,7,2,1979,5,3,-9,-9,299,299,16,4,1,1,1,0,0,0,0,gml-2.0
2071,-9,24,2,1980,13,6,1981,5,3,3,-9,475,475,17,4,1,1,1,0,0,0,0,gml-2.0
2072,-9,30,6,1982,25,5,1983,1,3,5,-9,329,329,17,4,1,1,1,0,0,0,0,gml-2.0
2074,-9,20,12,1984,1,1,1985,5,3,3,-9,12,12,17,4,1,1,1,0,0,0,0,gml-2.0
2075,-9,17,9,1985,22,10,1985,5,3,2,-9,35,35,17,4,1,1,1,0,0,0,0,gml-2.0
2079,-9,11,8,1958,2,2,1959,6,1,0,0,175,175,14,4,0,1,8,0,0,0,0,gml-2.0
2080,-9,19,7,1964,29,7,1964,6,1,0,0,10,10,17,4,0,1,1,0,0,0,0,gml-2.0
2081,-9,14,7,1977,20,2,1978,6,1,0,0,221,221,7,3,1,1,1,0,0,0,0,gml-2.0
2082,-9,18,8,1978,8,1,1979,5,1,0,0,143,143,10,3,1,1,1,0,0,0,0,gml-2.0
2083,-9,7,9,1980,19,2,1982,6,1,0,0,530,530,15,4,1,1,1,0,0,0,0,gml-2.0
2086,-9,16,8,1983,16,8,1983,5,3,0,0,0,0,12,3,1,1,1,0,0,0,0,gml-2.0
2087,-9,18,10,1984,18,10,1984,5,1,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2088,-9,21,11,1950,21,11,1950,5,3,0,0,0,0,11,3,1,1,1,0,0,0,0,gml-2.0
2089,-9,29,6,1954,19,9,1954,5,3,0,0,82,82,12,3,0,1,1,0,0,0,0,gml-2.0
2090,-9,25,6,1955,28,4,1956,5,3,0,0,308,308,12,3,1,1,1,0,0,0,0,gml-2.0
2092,-9,NA,6,1956,3,10,1956,5,1,0,0,124,95,12,3,1,1,1,0,0,0,0,gml-2.0
2095,-9,6,4,1964,7,12,1964,5,3,0,0,245,245,15,4,1,1,1,0,0,0,0,gml-2.0
2097,-9,19,6,1967,21,6,1967,7,3,0,0,2,2,15,4,0,1,6,0,0,0,0,gml-2.0
2098,-9,23,4,1969,24,4,1969,5,3,0,0,1,1,1,2,0,1,4,0,0,0,0,gml-2.0
2099,-9,10,12,1971,10,12,1971,5,3,0,0,0,0,12,3,0,1,1,0,0,0,0,gml-2.0
2101,-9,24,2,1979,16,3,1979,5,3,0,0,20,20,8,3,0,1,1,0,0,0,0,gml-2.0
2102,-9,NA,6,1986,7,5,1987,5,1,0,-9,340,311,14,4,1,1,6,0,0,0,0,gml-2.0
2103,-9,14,12,1934,4,1,1935,6,1,0,0,21,21,12,3,0,1,1,0,0,0,0,gml-2.0
2106,-9,18,12,1965,12,1,1966,5,1,1,-9,25,25,17,4,1,1,1,0,0,0,0,gml-2.0
2107,-9,23,5,1966,23,5,1966,5,3,0,0,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2109,-9,20,1,1970,5,2,1970,5,1,0,0,16,16,15,4,1,1,1,0,0,0,0,gml-2.0
2110,-9,10,4,1972,NA,5,1972,5,3,1,-9,51,21,17,4,1,1,4,0,0,0,0,gml-2.0
2111,-9,2,1,1973,3,3,1973,5,3,2,-9,60,60,17,4,1,1,1,0,0,0,0,gml-2.0
2112,-9,10,2,1974,13,3,1975,1,1,2,-9,396,396,17,4,1,1,2,0,0,0,0,gml-2.0
2113,-9,4,6,1979,14,6,1979,5,3,0,0,10,10,16,4,1,1,6,0,0,0,0,gml-2.0
2115,-9,19,4,1979,20,8,1988,3,1,6,-9,3411,3411,20,5,1,1,4,0,0,0,0,gml-2.0
2116,-9,19,10,1842,26,10,1842,5,3,0,0,7,7,16,4,0,1,1,0,0,0,0,gml-2.0
2117,-9,17,6,1870,18,6,1870,4,3,0,0,1,1,7,3,0,1,1,0,0,0,0,gml-2.0
2118,-9,15,1,1984,15,1,1984,5,3,1,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2119,-9,23,1,1981,5,3,1981,6,1,1,1,41,41,17,4,1,1,1,0,0,0,0,gml-2.0
2120,-9,28,11,1977,20,1,1978,6,1,0,-9,53,53,17,4,1,1,11,0,0,0,0,gml-2.0
2121,-9,27,2,1953,27,2,1953,2,3,0,0,0,0,15,4,1,1,1,0,0,0,0,gml-2.0
2122,-9,21,10,1950,21,10,1950,5,3,0,0,0,0,10,3,0,1,1,0,0,0,0,gml-2.0
2123,-9,26,2,1943,26,8,1943,2,3,0,0,181,181,14,4,0,1,1,0,0,0,0,gml-2.0
2124,-9,11,2,1942,11,8,1942,4,2,0,0,181,181,14,4,0,1,1,0,0,0,0,gml-2.0
2125,-9,NA,4,1937,NA,12,1937,6,1,0,0,274,215,12,3,1,1,1,0,0,0,0,gml-2.0
2126,-9,27,1,1911,27,1,1911,5,3,1,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2127,-9,NA,8,1891,NA,9,1891,5,3,0,0,60,1,12,3,1,1,1,0,0,0,0,gml-2.0
2128,-9,10,8,1886,10,8,1886,4,3,0,0,0,0,11,3,0,1,1,0,0,0,0,gml-2.0
2129,-9,NA,4,1921,NA,4,1921,5,3,0,0,29,-29,11,3,0,1,4,0,0,0,0,gml-2.0
2130,-9,8,10,1923,NA,12,1923,5,3,0,0,84,54,11,3,1,1,1,0,0,0,0,gml-2.0
2131,-9,NA,10,1924,NA,12,1924,5,3,0,0,91,31,11,3,1,1,10,0,0,0,0,gml-2.0
2132,-9,25,2,1927,26,2,1927,7,3,1,1,1,1,15,4,0,1,1,0,0,0,0,gml-2.0
2133,-9,16,1,1930,26,1,1930,5,1,1,-9,10,10,17,4,1,1,1,0,0,0,0,gml-2.0
2136,-9,7,11,1974,16,2,1975,8,3,0,0,101,101,8,3,0,1,1,0,0,0,0,gml-2.0
2138,-9,20,9,1972,21,9,1972,7,3,0,0,1,1,15,4,1,1,1,0,0,0,0,gml-2.0
2139,-9,17,5,1977,19,7,1977,5,3,0,0,63,63,7,3,1,1,5,0,0,0,0,gml-2.0
2140,-9,NA,2,1977,3,5,1977,5,3,0,0,91,64,15,4,1,1,1,0,0,0,0,gml-2.0
2141,-9,9,10,1978,3,6,1979,2,2,6,-9,237,237,20,5,1,2,1,0,0,0,0,gml-2.0
2142,-9,1,1,1977,12,4,1977,5,3,0,0,101,101,12,3,1,1,1,0,0,0,0,gml-2.0
2143,-9,NA,1,1977,NA,1,1977,5,3,0,0,30,-30,11,3,1,1,1,0,0,0,0,gml-2.0
2144,-9,4,2,1977,11,2,1977,7,1,0,0,7,7,15,4,0,1,1,0,0,0,0,gml-2.0
2149,-9,20,7,1977,2,10,1977,5,3,2,-9,74,74,17,4,1,1,7,0,0,0,0,gml-2.0
2150,-9,8,3,1977,26,5,1977,2,3,4,-9,79,79,17,4,1,3,5,0,0,0,0,gml-2.0
2152,-9,3,2,1980,15,2,1980,5,3,1,-9,12,12,17,4,1,1,1,0,0,0,0,gml-2.0
2153,-9,1,9,1964,1,9,1964,5,3,0,0,0,0,1,2,0,1,1,0,0,0,0,gml-2.0
2155,-9,28,12,1966,22,4,1967,5,3,1,-9,115,115,17,4,1,1,1,0,0,0,0,gml-2.0
2157,-9,29,1,1963,26,2,1963,2,2,1,-9,28,28,16,4,1,1,1,0,0,0,0,gml-2.0
2163,-9,19,2,1978,19,2,1978,7,1,1,15,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2168,-9,7,5,1871,10,5,1871,4,3,0,0,3,3,1,2,0,1,1,0,0,0,0,gml-2.0
2169,-9,29,6,1871,29,6,1871,5,3,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
2170,-9,NA,11,1885,24,12,1885,5,1,0,0,53,24,1,2,0,1,1,0,0,0,0,gml-2.0
2171,-9,15,3,1965,15,3,1965,5,3,0,0,0,0,8,3,1,1,1,0,0,0,0,gml-2.0
2173,-9,13,9,1974,NA,10,1974,5,1,0,0,48,18,11,3,0,1,1,0,0,0,0,gml-2.0
2174,-9,31,10,1978,1,11,1978,5,3,0,0,1,1,16,4,0,1,10,0,0,0,0,gml-2.0
2175,-9,23,3,1981,23,3,1982,5,3,0,0,365,365,7,3,1,1,1,0,0,0,0,gml-2.0
2176,-9,23,11,1982,9,3,1984,5,3,0,0,472,472,16,4,1,2,11,0,0,0,0,gml-2.0
2177,-9,17,12,1984,12,3,1985,5,1,0,0,85,85,7,3,1,1,12,0,0,0,0,gml-2.0
2178,-9,8,3,1986,12,7,1986,8,4,0,0,126,126,16,4,0,1,3,0,0,0,0,gml-2.0
2179,-9,24,6,1986,28,7,1987,5,3,0,0,399,399,17,4,1,1,1,0,0,0,0,gml-2.0
2180,-9,8,5,1951,8,5,1951,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2181,-9,19,4,1956,20,5,1956,5,3,1,9,31,31,16,4,1,1,4,0,0,0,0,gml-2.0
2184,-9,28,3,1918,10,4,1918,5,3,1,-9,13,13,17,4,1,1,1,0,0,0,0,gml-2.0
2185,-9,15,6,1919,25,2,1920,5,3,0,0,255,255,15,4,1,1,1,0,0,0,0,gml-2.0
2186,-9,4,5,1949,10,8,1949,5,3,4,-9,98,98,17,4,1,1,1,0,0,0,0,gml-2.0
2187,-9,16,2,1958,18,9,1961,5,3,2,-9,1310,1310,17,4,0,1,2,0,0,0,0,gml-2.0
2191,-9,15,2,1974,20,7,1974,5,3,1,-9,155,155,16,4,1,1,1,0,0,0,0,gml-2.0
2192,-9,7,4,1977,19,5,1978,8,4,1,-9,407,407,17,4,1,1,2,0,0,0,0,gml-2.0
2193,-9,1,3,1979,6,12,1980,5,3,1,-9,646,646,17,4,1,1,2,0,0,0,0,gml-2.0
2194,-9,4,7,1981,13,7,1982,5,3,1,-9,374,374,17,4,1,1,1,0,0,0,0,gml-2.0
2195,-9,31,1,1983,12,8,1983,5,3,1,0,193,193,17,4,1,2,1,0,0,0,0,gml-2.0
2196,-9,10,11,1984,20,10,1985,5,1,1,0,344,344,17,4,1,1,2,0,0,0,0,gml-2.0
2198,-9,5,8,1986,19,8,1986,5,3,0,0,14,14,17,4,1,1,1,0,0,0,0,gml-2.0
2199,-9,21,6,1873,21,6,1873,5,3,0,0,0,0,1,2,0,1,1,0,0,0,0,gml-2.0
2200,-9,10,6,1875,14,12,1876,4,3,0,0,553,553,14,4,0,1,6,0,0,0,0,gml-2.0
2201,-9,25,3,1879,31,10,1879,1,2,0,0,220,220,14,4,0,1,1,0,0,0,0,gml-2.0
2202,-9,9,8,1882,28,8,1882,6,1,0,0,19,19,7,3,1,1,8,0,0,0,0,gml-2.0
2203,-9,NA,8,1907,20,11,1907,5,3,0,0,111,81,1,2,0,1,8,0,0,0,0,gml-2.0
2204,-9,11,4,1909,4,9,1909,4,1,1,-9,146,146,17,4,0,1,1,0,0,0,0,gml-2.0
2205,-9,13,8,1916,13,2,1917,5,1,2,-9,184,184,17,4,1,1,1,0,0,0,0,gml-2.0
2206,-9,22,5,1920,NA,10,1920,5,3,0,0,162,132,14,4,0,1,5,0,0,0,0,gml-2.0
2207,-9,5,12,1925,23,12,1925,8,4,0,0,18,18,7,3,0,1,1,0,0,0,0,gml-2.0
2208,-9,12,3,1926,15,3,1926,4,3,1,1,3,3,17,4,1,7,1,0,0,0,0,gml-2.0
2209,-9,2,4,1927,30,8,1927,5,3,0,0,150,150,16,4,0,1,1,0,0,0,0,gml-2.0
2211,-9,2,4,1933,NA,8,1933,1,2,3,-9,151,121,17,4,1,1,1,0,0,0,0,gml-2.0
2212,-9,30,5,1935,6,7,1935,4,1,1,0,37,37,12,3,0,1,1,0,0,0,0,gml-2.0
2214,-9,10,7,1936,30,12,1936,6,1,1,-9,173,173,17,4,1,1,1,0,0,0,0,gml-2.0
2215,-9,27,6,1958,7,7,1958,7,3,0,0,10,10,16,4,0,1,1,0,0,0,0,gml-2.0
2218,-9,2,4,1963,2,4,1963,5,3,0,0,0,0,16,4,0,1,2,0,0,0,0,gml-2.0
2219,-9,19,11,1961,14,8,1962,5,3,1,-9,268,268,17,4,1,2,2,0,0,0,0,gml-2.0
2220,-9,28,1,1964,27,3,1964,7,3,1,3,59,59,16,4,1,1,1,0,0,0,0,gml-2.0
2221,-9,21,10,1970,10,11,1970,7,1,0,0,20,20,15,4,1,1,1,0,0,0,0,gml-2.0
2222,-9,9,4,1977,5,5,1977,7,3,0,0,26,26,15,4,0,1,1,0,0,0,0,gml-2.0
2223,-9,19,11,1978,4,1,1979,4,3,0,0,46,46,7,3,1,1,1,0,0,0,0,gml-2.0
2224,-9,9,8,1979,10,8,1979,7,1,0,0,1,1,15,4,0,1,1,0,0,0,0,gml-2.0
2225,-9,30,8,1979,20,11,1979,6,1,0,0,82,82,7,3,1,2,1,0,0,0,0,gml-2.0
2226,-9,13,3,1980,19,3,1980,5,3,0,0,6,6,7,3,0,7,1,0,0,0,0,gml-2.0
2228,-9,12,5,1981,14,5,1981,7,3,0,0,2,2,15,4,0,1,1,0,0,0,0,gml-2.0
2229,-9,23,6,1982,24,1,1983,5,3,0,0,215,215,14,4,1,1,2,0,0,0,0,gml-2.0
2230,-9,12,9,1984,19,9,1984,7,3,0,0,7,7,15,4,0,1,1,0,0,0,0,gml-2.0
2231,-9,23,11,1983,20,5,1984,5,3,0,0,179,179,16,4,1,2,2,0,0,0,0,gml-2.0
2232,-9,24,3,1985,7,9,1985,5,3,1,1,167,167,16,4,1,2,2,0,0,0,0,gml-2.0
2233,-9,13,3,1986,13,3,1986,5,3,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
2234,-9,16,7,1911,31,7,1911,5,3,0,0,15,15,7,3,0,1,1,0,0,0,0,gml-2.0
2236,-9,10,8,1856,12,2,1858,3,1,0,0,551,551,13,4,1,1,1,0,0,0,0,gml-2.0
2237,-9,24,7,1981,5,9,1982,5,3,0,0,408,408,12,3,1,1,2,0,0,0,0,gml-2.0
2239,-9,18,1,1969,20,1,1969,5,3,0,0,2,2,8,3,1,1,1,0,0,0,0,gml-2.0
2240,-9,19,2,1970,22,2,1970,5,3,0,0,3,3,17,4,1,1,1,0,0,0,0,gml-2.0
2242,-9,16,8,1860,16,8,1860,5,3,0,0,0,0,1,2,0,1,1,0,0,0,0,gml-2.0
2244,-9,22,1,1954,10,11,1956,5,3,2,-9,1023,1023,17,4,1,1,3,0,0,0,0,gml-2.0
2245,-9,12,2,1987,12,2,1987,5,3,4,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2300,-9,4,1,1894,4,1,1894,5,3,1,0,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2302,-9,12,3,1939,16,3,1939,1,2,0,0,4,4,14,4,0,1,1,0,0,0,0,gml-2.0
2303,-9,13,8,1937,13,8,1937,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2304,-9,31,8,1937,2,9,1937,5,3,0,0,2,2,16,4,1,1,1,0,0,0,0,gml-2.0
2306,-9,14,8,1937,14,8,1937,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2307,-9,12,8,1937,12,8,1937,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2310,-9,3,5,1916,6,5,1916,8,4,0,0,3,3,15,4,0,1,1,0,0,0,0,gml-2.0
2311,-9,19,11,1913,14,2,1914,8,4,0,0,87,87,7,3,0,1,1,0,0,0,0,gml-2.0
2312,-9,13,10,1913,21,2,1914,8,4,0,0,131,131,7,3,0,1,1,0,0,0,0,gml-2.0
2315,-9,24,10,1986,24,10,1986,7,3,0,0,0,0,15,4,0,1,1,0,0,0,0,gml-2.0
2316,-9,25,1,1929,10,5,1930,6,1,1,-9,470,470,17,4,1,1,1,0,0,0,0,gml-2.0
2317,-9,NA,4,1976,NA,4,1976,5,3,0,0,29,-29,11,3,0,1,1,0,0,0,0,gml-2.0
2318,-9,NA,4,1976,NA,4,1976,5,3,0,0,29,-29,12,3,0,1,1,0,0,0,0,gml-2.0
2319,-9,27,1,1972,31,1,1972,5,3,0,0,4,4,8,3,1,1,1,0,0,0,0,gml-2.0
2320,-9,NA,4,1875,NA,4,1875,5,3,0,0,29,-29,12,3,0,1,4,0,0,0,0,gml-2.0
2321,-9,NA,6,1906,NA,12,1906,5,1,0,0,213,154,14,4,0,1,1,0,0,0,0,gml-2.0
2322,-9,24,1,1858,NA,5,1858,5,3,0,0,127,97,15,4,0,1,1,0,0,0,0,gml-2.0
2323,-9,13,7,1982,24,7,1982,5,3,0,0,11,11,16,4,1,1,1,0,0,0,0,gml-2.0
2325,-9,10,9,1979,NA,12,1979,5,1,1,1,112,82,17,4,1,1,9,0,0,0,0,gml-2.0
2326,-9,NA,9,1977,3,7,1978,6,1,0,0,305,276,15,4,0,1,1,0,0,0,0,gml-2.0
2328,-9,NA,3,1949,21,9,1951,5,1,2,-9,934,904,16,4,1,1,1,0,0,0,0,gml-2.0
2331,-9,17,7,1958,25,10,1958,5,3,0,0,100,100,7,3,0,1,2,0,0,0,0,gml-2.0
2332,-9,15,7,1958,31,7,1958,5,3,0,0,16,16,8,3,0,1,1,0,0,0,0,gml-2.0
2335,-9,31,8,1976,6,9,1976,4,1,0,0,6,6,17,4,1,1,1,0,0,0,0,gml-2.0
2338,-9,15,1,1901,17,1,1901,5,3,0,0,2,2,15,4,0,1,1,0,0,0,0,gml-2.0
2339,-9,19,3,1948,21,2,1949,6,1,-9,-9,339,339,17,4,1,1,3,0,0,0,0,gml-2.0
2341,-9,NA,7,1898,7,8,1898,4,2,0,0,37,7,7,3,0,1,1,0,0,0,0,gml-2.0
2342,-9,4,6,1902,18,11,1902,2,2,-9,-9,167,167,17,4,1,1,1,0,0,0,0,gml-2.0
2343,-9,2,4,1896,21,4,1896,7,3,0,0,19,19,15,4,0,1,1,0,0,0,0,gml-2.0
2344,-9,14,8,1962,14,8,1962,5,3,1,-9,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2346,-9,12,9,1978,26,12,1978,5,3,1,3,105,105,17,4,1,1,1,0,0,0,0,gml-2.0
2347,-9,28,4,1981,7,10,1985,5,3,0,0,1623,1623,17,4,1,1,2,0,0,0,0,gml-2.0
2348,-9,2,8,1982,26,1,1983,5,3,0,0,177,177,16,4,0,1,1,0,0,0,0,gml-2.0
2349,-9,NA,2,1984,12,6,1984,6,1,0,-9,132,104,17,4,1,1,2,0,0,0,0,gml-2.0
2350,-9,30,4,1984,30,4,1984,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2352,-9,10,7,1985,10,7,1985,5,3,0,0,0,0,12,3,0,1,1,0,0,0,0,gml-2.0
2353,-9,28,12,1985,23,5,1988,5,3,-9,-9,877,877,17,4,1,1,12,0,0,0,0,gml-2.0
2354,-9,31,1,1986,1,2,1986,5,3,0,0,1,1,11,3,0,1,1,0,0,0,0,gml-2.0
2357,-9,24,6,1978,17,3,1979,6,1,1,-9,266,266,17,4,1,1,6,0,0,0,0,gml-2.0
2360,-9,NA,4,1965,24,8,1965,6,1,0,-9,145,116,16,4,1,2,1,0,0,0,0,gml-2.0
2363,-9,NA,7,1918,15,2,1920,2,3,3,-9,594,564,16,4,1,1,1,0,0,0,0,gml-2.0
2364,-9,NA,3,1920,27,6,1920,3,3,-9,-9,118,88,16,4,0,1,3,0,0,0,0,gml-2.0
2367,-9,30,1,1854,26,11,1854,3,2,0,0,300,300,17,4,1,1,3,0,0,0,0,gml-2.0
2369,-9,21,4,1887,28,4,1887,7,1,0,0,7,7,15,4,0,1,1,0,0,0,0,gml-2.0
2371,-9,1,3,1946,21,5,1947,5,3,0,0,446,446,16,4,1,1,1,0,0,0,0,gml-2.0
2372,-9,23,7,1952,NA,7,1952,5,3,1,-9,8,-22,16,4,0,1,1,0,0,0,0,gml-2.0
2373,-9,26,11,1969,13,1,1970,5,3,2,-9,48,48,17,4,1,1,1,0,0,0,0,gml-2.0
2374,-9,8,2,1975,7,4,1975,5,3,0,0,58,58,16,4,1,1,1,0,0,0,0,gml-2.0
2540,-9,18,8,1985,22,8,1985,5,3,0,0,4,4,8,3,1,1,1,0,0,0,0,gml-2.0
2541,-9,7,3,1984,8,3,1984,5,3,0,0,1,1,16,4,0,1,1,0,0,0,0,gml-2.0
2543,-9,23,7,1985,28,11,1985,5,3,0,0,128,128,16,4,0,1,1,0,0,0,0,gml-2.0
2544,-9,18,8,1985,18,8,1985,5,3,0,0,0,0,16,4,0,1,8,0,0,0,0,gml-2.0
2545,-9,9,7,1985,12,7,1985,5,3,0,0,3,3,16,4,0,1,1,0,0,0,0,gml-2.0
2546,-9,31,5,1985,5,6,1985,5,3,1,-9,5,5,16,4,1,1,1,0,0,0,0,gml-2.0
2547,-9,29,5,1985,29,5,1985,5,3,0,0,0,0,16,4,0,1,5,0,0,0,0,gml-2.0
2548,-9,24,3,1985,24,3,1985,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2549,-9,24,3,1985,24,3,1985,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2550,-9,22,3,1985,28,3,1985,7,1,0,0,6,6,16,4,1,1,1,0,0,0,0,gml-2.0
2551,-9,19,3,1985,19,3,1985,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2552,-9,15,3,1985,25,3,1985,5,3,0,0,10,10,16,4,0,1,1,0,0,0,0,gml-2.0
2553,-9,18,2,1985,20,2,1985,5,3,0,0,2,2,16,4,0,1,1,0,0,0,0,gml-2.0
2554,-9,7,12,1984,18,2,1985,5,3,0,0,73,73,16,4,0,1,12,0,0,0,0,gml-2.0
2555,-9,19,2,1985,19,2,1985,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2557,-9,22,9,1985,29,12,1985,5,3,0,0,98,98,16,4,0,1,1,0,0,0,0,gml-2.0
2559,-9,29,9,1985,29,9,1985,5,3,0,0,0,0,16,4,0,1,2,0,0,0,0,gml-2.0
2560,-9,18,10,1985,18,10,1985,5,3,0,0,0,0,7,3,1,1,1,0,0,0,0,gml-2.0
2563,-9,1,10,1985,1,10,1985,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2565,-9,26,8,1986,26,8,1986,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2566,-9,27,8,1986,27,8,1986,5,3,0,0,0,0,1,2,0,1,1,0,0,0,0,gml-2.0
2570,-9,19,5,1986,19,5,1986,5,3,0,0,0,0,16,4,1,1,1,0,0,0,0,gml-2.0
2571,-9,19,5,1986,19,5,1986,5,3,0,0,0,0,12,3,0,1,1,0,0,0,0,gml-2.0
2572,-9,26,4,1986,15,6,1986,6,1,0,0,50,50,14,4,0,1,1,0,0,0,0,gml-2.0
2573,-9,16,4,1986,16,4,1986,5,3,0,0,0,0,17,4,1,1,1,0,0,0,0,gml-2.0
2574,-9,5,4,1986,1,5,1986,5,3,0,0,26,26,16,4,0,1,1,0,0,0,0,gml-2.0
2575,-9,2,3,1986,2,3,1986,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2578,-9,12,1,1986,12,1,1986,5,3,0,0,0,0,7,3,0,1,1,0,0,0,0,gml-2.0
2579,-9,28,5,1986,28,5,1986,5,3,0,0,0,0,16,4,0,1,1,0,0,0,0,gml-2.0
2580,-9,19,5,1986,19,5,1986,5,3,0,0,0,0,16,4,0,1,5,0,0,0,0,gml-2.0
2583,-9,25,12,1985,17,1,1986,6,1,2,-9,23,23,17,4,1,1,1,0,0,0,0,gml-2.0
2584,-9,8,12,1985,2,10,1986,5,3,0,0,298,298,16,4,0,1,1,0,0,0,0,gml-2.0
2585,-9,5,11,1985,20,1,1986,5,3,0,0,76,76,16,4,0,1,1,0,0,0,0,gml-2.0
2587,-9,29,8,1986,29,8,1986,5,3,0,0,0,0,2,2,0,1,5,0,0,0,0,gml-2.0
2588,-9,2,9,1986,3,9,1986,5,3,0,0,1,1,15,4,0,1,1,0,0,0,0,gml-2.0
